name,author,content,tag
地肺山春日,溫庭筠,冉冉花明岸，涓涓水繞山。幾時拋俗事，來共白雲閒。,
題蕭山廟,溫庭筠,故道木陰濃，荒祠山影東。杉鬆一庭雨，幡蓋滿堂風。客奠曉莎溼，馬嘶秋廟空。夜深池上歇，龍入古潭中。,
題賀知章故居疊韻作,溫庭筠,廢砌翳薜荔，枯湖無菰蒲。老媼飽藁草，愚儒輸逋租。,
盤石寺留別成公,溫庭筠,槲葉蕭蕭帶葦風，寺前歸客別支公。三秋岸雪花初白，一夜林霜葉盡紅。山疊楚天雲壓塞，浪遙吳苑水連空。悠然旅榜頻回首，無復鬆窗半偈同。,
遐水謠,溫庭筠,天兵九月渡遐水，馬踏沙鳴驚雁起。殺氣空高萬里情，塞寒如箭傷眸子。狼煙堡上霜漫漫，枯葉號風天地幹。犀帶鼠裘無暖色，清光炯冷黃金鞍。虜塵如霧昏亭障，隴首年年漢飛將。麟閣無名期未歸，樓中思婦徒相望。,
答段柯古見嘲,溫庭筠,彩翰殊翁金繚繞，一千二百逃飛鳥。尾薪橋下未為痴，暮雨朝雲世間少。,
嘲春風,溫庭筠,春風何處好，別殿饒芳草。苒嫋轉鸞旗，萎蕤吹雉葆。揚芳歷九門，澹盪入蘭蓀。爭奈白團扇，時時偷主恩。,描寫春天，描寫風，讚美詩
題谷隱蘭若,溫庭筠,風帶巢熊拗樹聲，老僧相引入雲行。半坡新路畬才了，一谷寒煙燒不成。,
罩魚歌,溫庭筠,朝罩罩城南，暮罩罩城西。兩漿鳴幽幽，蓮子相高低。持罩入深水，金鱗大如手。魚尾迸圓波，千珠落湘藕。風颸颸，雨離離，菱尖茭刺鸂鶒飛。水連網眼白如影，淅瀝篷聲寒點微。楚岸有花花蓋屋，金塘柳色前溪曲。悠溶杳若去無窮，五色澄潭鴨頭綠。,
走馬樓三更曲,溫庭筠,春姿暖氣昏神沼，李樹拳枝紫芽小。玉皇夜入未央宮，長火千條照棲鳥。馬過平橋通畫堂，虎幡龍戟風飄揚。簾間清唱報寒點，丙舍無人遺燼香。,
碌碌古詞,溫庭筠,左亦不碌碌，右亦不碌碌。野草自根肥，羸牛生健犢。融蠟作杏蒂，男兒不戀家。春風破紅意，女頰如桃花。忠言未見信，巧語翻諮嗟。一鞘無兩刃，徒勞油壁車。,
堂堂曲,溫庭筠,錢唐岸上春如織，淼淼寒潮帶晴色。淮南遊客馬連嘶，碧草迷人歸不得。風飄客意如吹煙。纖指殷勤傷雁弦。一曲堂堂紅燭筵，長鯨瀉酒如飛泉。,
贈蜀府將,溫庭筠,十年分散劍關秋，萬事皆隨錦水流。志氣已曾明漢節，功名猶自滯吳鉤。雕邊認箭寒雲重，馬上聽笳塞草愁。今日逢君倍惆悵，灌嬰韓信盡封侯。,
寄分司元庶子兼呈元處士,溫庭筠,閉門高臥莫長嗟，水木凝暉屬謝家。緱嶺參差殘曉雪，洛波清淺露晴沙。劉公春盡蕪菁色，華廙愁深苜蓿花。月榭知君還悵望，碧霄煙闊雁行斜。,
和友人傷歌姬,溫庭筠,月缺花殘莫愴然，花須終發月終圓。更能何事銷芳念，亦有濃華委逝川。一曲豔歌留婉轉，九原春草妒嬋娟。王孫莫學多情客，自古多情損少年。,
元處士池上,溫庭筠,蓼穗菱叢思蟪蛄，水螢江鳥滿煙蒲。愁紅一片風前落，池上秋波似五湖。,
長安春晚二首,溫庭筠,曲江春半日遲遲，正是王孫悵望時。杏花落盡不歸去，江上東風吹柳絲。四方無事太平年，永珍鮮明禁火前。九重細雨惹春色，輕染龍池楊柳煙。,
雜曲歌辭·俠客行,溫庭筠,欲出鴻都門，陰雲蔽城闕。寶劍黯如水，微紅溼餘血。白馬夜頻嘶，三更霸陵雪。,
題端正樹,溫庭筠,路傍佳樹碧雲愁，曾侍金輿幸驛樓。草木榮枯似人事，綠陰寂寞漢陵秋。,
渭上題三首,溫庭筠,呂公榮達子陵歸，萬古煙波繞釣磯。橋上一通名利跡，至今江鳥揹人飛。目極雲霄思浩然，風帆一片水連天。輕橈便是東歸路，不肯忘機作釣船。煙水何曾息世機，暫時相向亦依依。所嗟白首磻溪叟，一下漁舟更不歸。,
宿城南亡友別墅,溫庭筠,水流花落嘆浮生，又伴遊人宿杜城。還似昔年殘夢裡，透簾斜月獨聞鶯。,
贈張鍊師,溫庭筠,丹溪藥盡變金骨，清洛月寒吹玉笙。他日隱居無訪處，碧桃花發水縱橫。,
清旦題採藥翁草堂,溫庭筠,幽人尋藥徑，來自曉雲邊。衣溼術花雨，語成松嶺煙。解藤開澗戶，踏石過溪泉。林外晨光動，山昏鳥滿天。,
遐方怨·花半拆,溫庭筠,憑繡檻，解羅幃。未得君書，斷腸瀟湘春雁飛。不知征馬幾時歸，海棠花謝也，雨霏霏。花半拆，雨初晴。未卷珠簾，夢殘惆悵聞曉鶯。宿妝眉淺粉山橫，約鬟鸞鏡裡，繡羅輕。,
細雨,溫庭筠,憑軒望秋雨，涼入暑衣清。極目鳥頻沒，片時雲復輕。沼萍開更斂，山葉動還鳴。楚客秋江上，蕭蕭故國情。,
遐方怨·憑繡檻,溫庭筠,憑繡檻，解羅幃。未得君書，斷腸瀟湘春雁飛。不知征馬幾時歸，海棠花謝也，雨霏霏。,
太液池歌,溫庭筠,腥鮮龍氣連清防，花風漾漾吹細光。疊瀾不定照天井，倒影蕩搖晴翠長。平碧淺春生綠塘，雲容雨態連青蒼。夜深銀漢通柏樑，二十八宿朝玉堂。,
塞寒行,溫庭筠,燕弓弦勁霜封瓦，樸簌寒雕睇平野，一點黃塵起雁喧，白龍堆下千蹄馬。河源怒濁風如刀，剪斷朔雲天更高。晚出榆關逐徵北，驚沙飛迸衝貂袍。心許凌煙名不滅，年年錦字傷離別。彩毫一畫竟何榮，空使青樓淚成血。,
光風亭夜宴妓有醉毆者,溫庭筠,吳國初成陣，王家欲解圍。拂巾雙雉叫，飄瓦兩鴛飛。,
晚歸曲,溫庭筠,格格水禽飛帶波，孤光斜起夕陽多。湖西山淺似相笑，菱刺惹衣攢黛蛾。青絲系船向江木，蘭芽出土吳江曲。水極晴搖泛灩紅，草平春染煙綿綠。玉鞭騎馬楊叛兒，刻金作鳳光參差。丁丁暖漏滴花影，催入景陽人不知。彎堤弱柳遙相矚，雀扇團圓掩香玉。蓮塘艇子歸不歸，柳暗桑穠聞布穀。,
和沈參軍招友生觀芙蓉池,溫庭筠,桂棟坐清曉，瑤琴商鳳絲。況聞楚澤香，適與秋風期。遂從棹萍客，靜嘯菸草湄。倒影回澹盪，愁紅媚漣漪。湘莖久鮮澀，宿雨增離披。而我江海意，楚遊動夢思。北渚水雲葉，南塘煙霧枝。豈亡臺榭芳，獨與鷗鳥知。珠墜魚迸淺，影多鳧泛遲。落英不可攀，返照昏澄陂。,
春日偶作,溫庭筠,西園一曲豔陽歌，擾擾車塵負薜蘿。自欲放懷猶未得，不知經世竟如何。夜聞猛雨判花盡，寒戀重衾覺夢多。釣渚別來應更好，春風還為起微波。,
山中與諸道友夜坐聞邊防不寧因示同志,溫庭筠,龍砂鐵馬犯煙塵，跡近群鷗意倍親。風捲蓬根屯戊己，月移鬆影守庚申。韜鈐豈足為經濟，巖壑何嘗是隱淪。心許故人知此意，古來知者竟誰人。,
夏中病痁作,溫庭筠,山鬼揚威正氣愁，便辭珍簟襲狐裘。西窗一夕悲人事，團扇無情不待秋。,
題李相公敕賜錦屏風,溫庭筠,豐沛曾為社稷臣，賜書名畫墨猶新。幾人同保山河誓，猶自棲棲九陌塵。,
經故翰林袁學士居,溫庭筠,劍逐驚波玉委塵，謝安門下更何人。西州城外花千樹，盡是羊曇醉後春。,
四皓,溫庭筠,商於甪里便成功，一寸沉機萬古同。但得戚姬甘定分，不應真有紫芝翁。,
病中書懷呈友人,溫庭筠,逸足皆先路，窮郊獨向隅。頑童逃廣柳，羸馬臥平蕪。黃卷嗟誰問，朱弦偶自娛。鹿鳴皆綴士，雌伏竟非夫。采地荒遺野，爰田失故都。亡羊猶博簺，牧馬倦呼盧。奕世參周祿，承家學魯儒。功庸留劍舄，銘戒在盤盂。經濟懷良畫，行藏識遠圖。未能鳴楚玉，空欲握隋珠。定為魚緣木，曾因兔守株。五車堆縹帙，三徑闔繩樞。適與群英集，將期善價沽。葉龍圖夭矯，燕鼠笑胡盧。賦分知前定，寒心畏厚誣。躡塵追慶忌，操劍學班輸。文囿陪多士，神州試大巫。對雖希鼓瑟，名亦濫吹竽。正使猜奔競，何嘗計有無。鎦惔虛訪覓，王霸竟揶揄。市義虛焚券，關譏謾棄繻。至言今信矣，微尚亦悲夫。白雪調歌響，清風樂舞雩。脅肩難黽勉，搔首易嗟吁。角勝非能者，推賢見射乎。兕觥增恐竦，杯水失錙銖。粉垛收丹採，金髇隱僕姑。垂櫜羞盡爵，揚觶辱彎弧。虎拙休言畫，龍希莫學屠。轉蓬隨款段，耘草闢墁壚。受業鄉名鄭，藏機谷號愚。質文精等貫，琴築韻相須。築室連中野，誅茅接上腴。葦花綸虎落，鬆癭鬥欒櫨。靜語鶯相對，閒眠鶴浪俱。蕊多勞蝶翅，香酷墜蜂須。芳草迷三島，澄波似五湖。躍魚翻藻荇，愁鷺睡葭蘆。暝渚藏鸂鶒，幽屏臥鷓鴣。苦辛隨藝殖，甘旨仰樵蘇。笑語空懷橘，窮愁亦據梧。尚能甘半菽，非敢薄生芻。釣石封蒼蘚，芳蹊豔絳跗。樹蘭畦繚繞，穿竹路縈紆。機杼非桑女，林園異木奴。橫竿窺赤鯉，持翳望青鸕。泮水思芹味，琅琊得稻租。杖輕藜擁腫，衣破芰披敷。芳意憂鶗鴂，愁聲覺蟪蛄。短檐喧語燕，高木墮飢鼯。事迫離幽墅，貧牽犯畏途。愛憎防杜摯，悲嘆似楊朱。旅食常過衛，羈遊欲渡瀘。塞歌傷督護，邊角思單于。堡戍標槍槊，關河鎖舳艫。威容尊大樹，刑法避秋荼。遠目窮千里，歸心寄九衢。寢甘誠系滯，漿饋貴睢盱。懷刺名先遠，干時道自孤。齒牙頻激發，簦笈尚崎嶇。蓮府侯門貴，霜臺帝命俞。驥蹄初躡景，鵬翅欲摶扶。寓直回驄馬，分曹對暝烏。百神歆彷彿，孤竹韻含胡。鳳闕分班立，鵷行竦劍趨。觸邪承密勿，持法奉訏謨。鳴玉鏘登降，衡牙響曳婁。祀親和氏璧，香近博山爐。瑞景森瓊樹，輕水瑩玉壺。豸冠簪鐵柱，螭首對金鋪。內史書千卷，將軍畫一廚。眼明驚氣象，心死伏規模。豈意觀文物，保勞琢碔砆。草肥牧騕褭，苔澀淬昆吾。鄉思巢枝鳥，年華過隙駒。銜恩空抱影，酬德未捐軀。時輩推良友，家聲繼令圖。致身傷短翮，驤首顧疲駑。班馬方齊騖，陳雷亦並驅。昔皆言爾志，今亦畏吾徒。有氣幹牛鬥，無人辯轆轤。客來斟綠蟻，妻試踏青蚨。積毀方銷骨，微瑕懼掩瑜。蛇予猶轉戰，魚服自囚拘。欲就欺人事，何能逭鬼誅。是非迷覺夢，行役議秦吳。凜冽風埃慘，蕭條草木枯。低徊傷志氣，蒙犯變肌膚。旅雁唯聞叫，飢鷹不待呼。夢梭拋促織，心繭學蜘蛛。寧復機難料，庸非信未孚。激揚銜箭虎，疑懼聽冰狐。處己將營窟，論心若合符。浪言輝棣萼，何所託葭莩。喬木能求友，危巢莫嚇雛。風華飄領袖，詩禮拜衾繻。欹枕情何苦，同舟道豈殊。放懷親蕙芷，收跡異桑榆。贈遠聊攀柳，栽書欲截蒲。瞻風無限淚，回首更踟躕。,
題盧處士山居,溫庭筠,西溪問樵客，遙識楚人家。古樹老連石，急泉清露沙。千峰隨雨暗，一徑入雲斜。日暮飛鴉集，滿山蕎麥花。,
西遊書懷,溫庭筠,渭川通野戍，有路上桑乾。獨鳥青天暮，驚麏赤燒殘。高秋辭故國，昨日夢長安。客意自如此，非關行路難。,
博山,溫庭筠,博山香重欲成雲，錦段機絲妒鄂君。粉蝶團飛花轉影，彩鴛雙泳水生紋。青樓二月春將半，碧瓦千家日未曛。見說楊朱無限淚，豈能空為路岐分。,
遊南塘寄知者,溫庭筠,白鳥梳翎立岸莎，藻花菱刺泛微波。煙光似帶侵垂柳，露點如珠落卷荷。楚水曉涼催客早，杜陵秋思傍蟬多。鎦公不信歸心切，聽取江樓一曲歌。,
詠寒宵,溫庭筠,寒宵何耿耿，良宴有餘姿。寶靺徘徊處，薰爐悵望時。曲瓊垂翡翠，斜月到罘罳。委墜金釭燼，闌珊玉局棋。話窮猶注睇，歌罷尚持頤。晻暖遙相屬，氛氳積所思。秦蛾卷衣晚，胡雁度雲遲。上郡歸來夢，那知錦字詩。,
春盡與友人入裴氏林探漁竿,溫庭筠,一徑互紆直，茅棘亦已繁。晴陽入荒竹，曖曖和春園。倚杖息慚倦，徘徊戀微暄。歷尋嬋娟節，剪破蒼筤根。地閉修莖孤，林振餘籜翻。適心在所好，非必尋湘沅。,
春初對暮雨,溫庭筠,淅瀝生叢筱，空濛泫網軒。暝姿看遠樹，春意入塵根。點細飄風急，聲輕入夜繁。雀喧爭槿樹，人靜出蔬園。瓦溼光先起，房深影易昏。不應江上草，相與滯王孫。,
題中南佛塔寺,溫庭筠,鳴泉隔翠微，千里到柴扉。地勝人無慾，林昏虎有威。澗苔侵客屨，山雪入禪衣。桂樹芳陰在，還期歲晏歸。,
晚坐寄友人,溫庭筠,九枝燈在瑣窗空，希逸無聊恨不同。曉夢未離金夾膝，早寒先到石屏風。遺簪可惜三秋白，蠟燭猶殘一寸紅。應卷鰕簾看皓齒，鏡中惆悵見梧桐。,
送襄州李中丞赴從事,溫庭筠,漢庭文采有相如，天子通宵愛子虛。把釣看棋高興盡，焚香起草宦情疏。楚山重疊當歸路，溪月分明到直廬。江雨瀟瀟帆一片，此行誰道為鱸魚。,
相和歌辭·陽春曲,溫庭筠,雲母空窗曉煙薄，香昏龍氣凝輝閣。霏霏霧雨杏花天，簾外春威著羅幕。曲欄伏檻金麒麟，沙苑芳郊連翠茵。廄馬何能齧芳草，路人不敢隨流塵。,
照影曲,溫庭筠,景陽妝罷瓊窗暖，欲照澄明香步懶。橋上衣多抱彩雲，金鱗不動春塘滿。黃印額山輕為塵，翠鱗紅稚俱含嚬。桃花百媚如欲語，曾為無雙今兩身。,
吳苑行,溫庭筠,錦雉雙飛梅結子，平春遠綠窗中起。吳江澹畫水連空，三尺屏風隔千里。小苑有門紅扇開，天絲舞蝶共徘徊。綺戶雕楹長若此，韶光歲歲如歸來。,
漢皇迎春詞,溫庭筠,春草芊芊晴掃煙，宮城大錦紅殷鮮。海日初融照仙掌，淮王小隊纓鈴響。獵獵東風焰赤旗，畫神金甲蔥龍網。鉅公步輦迎句芒，複道掃塵燕彗長。豹尾竿前趙飛燕，柳風吹盡眉間黃。碧草含情杏花喜，上林鶯囀遊絲起。寶馬搖環萬騎歸，恩光暗入簾櫳裡。,
題李衛公詩二首,溫庭筠,蒿棘深春衛國門，九年於此盜乾坤。兩行密疏傾天下，一夜陰謀達至尊。肉視具僚忘匕箸，氣吞同列削寒溫。當時誰是承恩者，肯有餘波達鬼村。勢欲凌雲威觸天，權傾諸夏力排山。三年驥尾有人附，一日龍鬚無路攀。畫閤不開樑燕去，朱門罷掃乳鴉還。千巖萬壑應惆悵，流水斜傾出武關。,
春洲曲,溫庭筠,韶光染色如蛾翠，綠溼紅鮮水容媚。蘇小慵多蘭渚閒，融融浦日鵁鶄寐。紫騮蹀躞金銜嘶，堤上揚鞭菸草迷。門外平橋連柳堤，歸來晚樹黃鶯啼。,描寫春天
臺城曉朝曲,溫庭筠,司馬門前火千炬，闌干星斗天將曙。朱網龕鬖丞相車，曉隨疊鼓朝天去。博山鏡樹香艹丰茸，嫋嫋浮航金畫龍。大江斂勢避辰極，兩闕深嚴煙翠濃。,
長安寺,溫庭筠,仁祠寫露宮，長安佳氣濃。煙樹含蔥蒨，金剎映艹丰茸。繡戶香焚象，珠網玉盤龍。寶題斜翡翠，天井倒芙蓉。幡長回遠吹，窗虛含曉風。遊騎迷青鎖，歸鳥思華鍾。雲栱承跗邐，羽葆背花重。所嗟蓮社客，輕蕩不相從。,
經西塢偶題,溫庭筠,搖搖弱柳黃鸝啼，芳草無情人自迷。日影明滅金色鯉，杏花唼喋青頭雞。微紅奈蒂惹峰粉，潔白芹芽穿燕泥。借問含嚬向何事，昔年曾到武陵溪。,
老君廟,溫庭筠,紫氣氤氳捧半巖，蓮峰仙掌共巉巉。廟前晚色連寒水，天外斜陽帶遠帆。百二關山扶玉座，五千文字閟瑤緘。自憐金骨無人識，知有飛龜在石函。,
題裴晉公林亭,溫庭筠,謝傅林亭暑氣微，山丘零落閟音徽。東山終為蒼生起，南浦虛言白首歸。池鳳已傳春水浴，渚禽猶帶夕陽飛。悠然到此忘情處，一日何妨有萬幾。,
題友人居,溫庭筠,盡日鬆堂看畫圖，綺疏岑寂似清都。若教煙水無鷗鳥，張翰何由到五湖。,
華陰韋氏林亭,溫庭筠,自有林亭不得閒，陌塵宮樹是非間。終南長在茅檐外，別向人間看華山。,
三月十八日雪中作,溫庭筠,芍藥薔薇語早梅，不知誰是豔陽才。今朝領得春風意，不復饒君雪裡開。,
夜看牡丹,溫庭筠,高低深淺一闌紅，把火殷勤繞露叢。希逸近來成懶病，不能容易向春風。,
題河中紫極宮,溫庭筠,昔年曾伴玉真遊，每到仙宮即是秋。曼倩不歸花落盡，滿叢煙露月當樓。,
和友人盤石寺逢舊友,溫庭筠,楚寺上方宿，滿堂皆舊遊。月溪逢遠客，煙浪有歸舟。江館白蘋夜，水關紅葉秋。西風吹暮雨，汀草更堪愁。,
寄山中人,溫庭筠,月中一雙鶴，石上千尺鬆。素琴入爽籟，山酒和春容。幽瀑有時斷，片雲無所從。何事蘇門生，攜手東南峰。,
盧氏池上遇雨贈同遊者,溫庭筠,簟翻涼氣集，溪上潤殘棋。萍皺風來後，荷喧雨到時。寂寥閒望久，飄灑獨歸遲。無限松江恨，煩君解釣絲。,
送客偶作,溫庭筠,石路荒涼接野蒿，西風吹馬利如刀。小橋連驛楊柳晚，廢寺入門禾黍高。雞犬夕陽喧縣市，鳧鷖秋水曝城壕。故山有夢不歸去，官樹陌塵何太勞。,
宿白蓋峰寺寄僧,溫庭筠,山房霜氣晴，一宿遂平生。閤上見林影，月中聞澗聲。佛燈銷永夜，僧磬徹寒更。不學何居士，焚香為宦情。,
清涼寺,溫庭筠,黃花紅樹謝芳蹊，宮殿參差黛巘西。詩閤曉窗藏雪嶺，畫堂秋水接藍溪。鬆飄晚吹摐金鐸，竹蔭寒苔上石梯。妙跡奇名竟何在，下方煙暝草萋萋。,
相和歌辭·常林歡,溫庭筠,宜城酒熟花覆橋，沙晴綠鴨鳴咬咬。穠桑繞舍麥如尾，幽軋鳴機雙燕巢。馬聲特特荊門道，蠻水揚光色如草。錦薦金爐夢正長，東家咿喔雞鳴早。,
薛氏池垂釣,溫庭筠,池塘經雨更蒼蒼，萬點荷珠曉氣涼。朱瑀空偷御溝水，錦鱗紅尾屬嚴光。,
瑟瑟釵,溫庭筠,翠染冰輕透露光，墮雲孫壽有餘香。只因七夕迴天浪，添作湘妃淚兩行。,
水仙謠,溫庭筠,水客夜騎紅鯉魚，赤鸞雙鶴蓬瀛書。輕塵不起雨新霽，萬里孤光含碧虛。露魄冠輕見雲發，寒絲七炷香泉咽。夜深天碧亂山姿，光碎平波滿船月。,
春野行,溫庭筠,草淺淺，春如剪。花壓李娘愁，飢蠶欲成繭。東城年少氣堂堂，金丸驚起雙鴛鴦。含羞更問衛公子，月到枕前春夢長。,
車駕西遊因而有作,溫庭筠,宣曲長楊瑞氣凝，上林狐兔待秋鷹。誰將詞賦陪雕輦，寂寞相如臥茂林。,
傷溫德彝,溫庭筠,昔年戎虜犯榆關，一敗龍城匹馬還。侯印不聞封李廣，他人丘壟似天山。,
寄裴生乞釣鉤,溫庭筠,一隨菱棹謁王侯，深愧移文負釣舟。今日太湖風色好，卻將詩句乞魚鉤。,
鄠杜郊居,溫庭筠,槿籬芳援近樵家，壟麥青青一徑斜。寂寞遊人寒食後，夜來風雨送梨花。,
戲令狐相,溫庭筠,自從元老登庸後，天下諸胡悉帶鈴。,
贈僧雲棲,溫庭筠,麈尾與筇杖，幾年離石壇。梵餘林雪厚，棋罷嶽鍾殘。開卷喜先悟，漱瓶知早寒。衡陽寺前雁，今日到長安。,
原隰荑綠柳,溫庭筠,迥野韶光早，晴川柳滿堤。拂塵生嫩綠，披雪見柔荑。碧玉牙猶短，黃金縷未齊。腰肢弄寒吹，眉意入春閨。預恐狂夫折，迎牽逸客迷。新鶯將出谷，應借一枝棲。,
贈楚雲上人,溫庭筠,鬆根滿苔石，盡日閉禪關。有伴年年月，無家處處山。煙波五湖遠，瓶屨一身閒。嶽寺蕙蘭晚，幾時幽鳥還。,
相和歌辭·三洲歌,溫庭筠,團圓莫作波中月，潔白莫為枝上雪。月隨波動碎潾潾，雪似梅花不堪折。李娘十六青絲髮，畫帶雙花為君結。門前有路輕別離，唯恐歸來舊香滅。,
送北陽袁明府,溫庭筠,楚鄉千里路，君去及良晨。葦浦迎船火，茶山候吏塵。桑濃蠶臥晚，麥秀雉聲春。莫作東籬興，青雲有故人。,
送李生歸舊居,溫庭筠,一從征戰後，故社幾人歸。薄宦離山久，高談與世稀。夕陽當板檻，春日入柴扉。莫卻嚴灘意，西溪有釣磯。,
簡同志,溫庭筠,開濟由來變盛衰，五車才得號鎡基。留侯功業何容易，一卷兵書作帝師。,
寒食節日寄楚望二首,溫庭筠,芳蘭無意綠，弱柳何窮縷。心斷入淮山，夢長穿楚雨。繁花如二八，好月當三五。愁碧竟平皋，韶紅換幽圃。流鶯隱員樹，乳燕喧餘哺。曠望戀曾臺，離憂集環堵。當年不自遣，晚得終何補。鄭谷有樵蘇，歸來要腰斧。家乏兩千萬，時當一百五。颸颸楊柳風，穰穰櫻桃雨。年芳苦沉潦，心事如摧櫓。金犢近蘭汀，銅龍接花塢。青蔥建楊宅，隱轔端門鼓。彩素拂庭柯，輕球落鄰圃。三春謝遊衍，一笑牽規矩。獨有恩澤侯，歸來看楚舞。,
東郊行,溫庭筠,鬥雞臺下東西道，柳覆班騅蝶縈草。坱靄韶容鎖澹愁，青筐葉盡蠶應老。綠渚幽香生白蘋，差差小浪吹魚鱗。王孫騎馬有歸意，林彩著空如細塵。安得人生各相守，燒船破棧休馳走。世上方應無別離，路傍更長千株柳。,
會昌丙寅豐歲歌,溫庭筠,丙寅歲，休牛馬，風如吹煙，日如渥赭。九重天子調天下，春綠將年到西野。西野翁，生兒童，門前好樹青艹丰茸。艹丰茸單衣麥田路，村南娶婦桃花紅。新姑車右及門柱，粉項韓憑雙扇中。喜氣自能成歲豐，農祥爾物來爭功。,
齊宮,溫庭筠,白馬雜金飾，言從雕輦回。粉香隨笑度，鬢態伴愁來。遠水斜如剪，青莎綠似裁。所恨章華日，冉冉下層臺。,
相和歌辭·懊惱曲,溫庭筠,藕絲作線難勝針，蕊粉染黃那得深。玉白蘭芳不相顧，倡樓一笑輕千金。莫言自古皆如此，健劍刜鍾鉛繞指。三秋庭綠盡迎霜，惟有荷花守紅死。西江小吏朱斑輪，柳縷吐芽香玉春。兩股金釵已相許，不令獨作空城塵。悠悠楚水流如馬，恨紫愁紅滿平野。野土千年怨不平，至今燒作鴦鴦瓦。,
洛陽,溫庭筠,鞏樹先春雪滿枝，上陽宮柳囀黃鸝。桓譚未便忘西笑，豈為長安有鳳池。,
敷水小桃盛開因作,溫庭筠,敷水小橋東，娟娟照露叢。所嗟非勝地，堪恨是春風。二月豔陽節，一枝惆悵紅。定知留不住，,
雨中與李先生期垂釣先後相失，因作疊韻,溫庭筠,隔石覓屐跡，西溪迷雞啼。小鳥擾曉沼，犁泥齊低畦。,
春日雨（一作細雨）,溫庭筠,細雨濛濛入絳紗，湖亭寒食孟珠家。南朝漫自稱流品，宮體何曾為杏花。,
送人遊淮海（一作宿友人池）,溫庭筠,背檣燈色暗，宿客夢初成。半夜竹窗雨，滿池荷葉聲。簟涼秋閤思，木落故山情。明發又愁起，桂花溪水清。,
宿秦生（一作僧）山齋,溫庭筠,衡巫路不同，結室在東峰。歲晚得支遁，夜寒逢戴顒。龕燈落葉寺，山雪隔林鐘。行解無由發，曹溪欲施舂。,
送僧東遊,溫庭筠,師歸舊山去，此別已悽然。燈影秋江寺，篷聲夜雨船。鷗飛吳市外，麟臥晉陵前。若到東林社，誰人更問禪。,
送渤海王子歸本國,溫庭筠,疆理雖重海，車書本一家。盛勳歸舊國，佳句在中華。定界分秋漲，開帆到曙霞。九門風月好，回首是天涯。,友情詩
早春滻水送友人,溫庭筠,青門煙野外，渡滻送行人。鴨臥溪沙暖，鳩鳴社樹春。殘波青有石，幽草綠無塵。楊柳東風裡，相看淚滿巾。,
宿灃曲僧（一作精）舍,溫庭筠,東郊和氣新，芳靄遠如塵。客舍停疲馬，僧牆畫故人。沃田桑景晚，平野菜花春。更想嚴家瀨，微風蕩白蘋。,
龍尾驛婦人圖,溫庭筠,慢笑開元有幸臣，直教天子到蒙塵。今來看畫猶如此，何況親逢絕世人。,
禁火日（第七句缺一字）,溫庭筠,駘蕩清明日，儲胥小苑東。舞衫萱草綠，春鬢杏花紅。馬轡輕銜雪，車衣弱向風。□愁聞百舌，殘睡正朦朧。,
觀棋（一作段成式詩）,溫庭筠,閒對楸枰傾一壺，黃華坪上幾成盧。他時謁帝銅龍水，便賭宣城太守無。,
湘東宴曲,溫庭筠,湘東夜宴金貂人，楚女含情嬌翠嚬。玉管將吹插鈿帶，錦囊斜拂雙麒麟。重城漏斷孤帆去，唯恐瓊簽報天曙。萬戶沈沈碧樹圓，雲飛雨散知何處。欲上香車俱脈脈，清歌響斷銀屏隔。堤外紅塵蠟炬歸，樓前澹月連江白。,
惜春詞,溫庭筠,百舌問花花不語，低迴似恨橫塘雨。蜂爭粉蕊蝶分香，不似垂楊惜金縷。願君留得長妖韶，莫逐東風還蕩搖。秦女含嚬向煙月，愁紅帶露空迢迢。,描寫春天
寒食日作,溫庭筠,紅深綠暗徑相交，抱暖含芳披紫袍。彩索平時牆婉娩，輕球落處晚寥梢，窗中草色妒雞卵，盤上芹泥憎燕巢。自有玉樓春意在，不能騎馬度煙郊。,寒食節
李羽處士寄新醞走筆戲酬,溫庭筠,高談有伴還成藪，沉醉無期即是鄉。已恨流鶯欺謝客，更將浮蟻與劉郎。檐前柳色分張綠，窗外花枝藉助香。所恨玳筵紅燭夜，草玄寥落近回塘。,
贈袁司錄,溫庭筠,一朝辭滿有心期，花發楊園雪壓枝。劉尹故人諳往事，謝郎諸弟得新知。金釵醉就胡姬畫，玉管閒留洛客吹。記得襄陽耆舊語，不堪風景峴山碑。,
雜曲歌辭·達摩支,溫庭筠,搗麝成塵香不滅，拗蓮作寸絲難絕。紅淚文姬洛水春，白頭蘇武天山雪。君不見無愁高緯花漫漫，漳浦宴餘清露寒。一旦臣僚共囚虜，欲吹羌管先汍瀾。舊臣頭鬢霜華早，可惜雄心醉中老。萬古春歸夢不歸，鄴城風雨連天草。,
晚春,韓愈,草木知春不久歸，百般紅紫鬥芳菲。楊花榆莢無才思，惟解漫天作雪飛。,描寫春天，哲理詩
晚春,韓愈,誰收春色將歸去，慢綠妖紅半不存。榆莢只能隨柳絮，等閒撩亂走空園。,哲理詩
春雪,韓愈,片片驅鴻急，紛紛逐吹斜。到江還作水，著樹漸成花。越喜飛排瘴，胡愁厚蓋砂。兼雲封洞口，助月照天涯。暝見迷巢鳥，朝逢失轍車。呈豐盡相賀，寧止力耕家。,
